Title,Author,Main Genre,Borrowed,BorrowedBy
Step by Step Soap Making: Material - Techniques - Recipes (DIY Beauty Products),Josephine Simon,"Crafts,0,
"The Life-Changing Magic of Tidying: A simple, effective way to banish clutter forever",Marie Kondo,0,
Feng Shui Modern,Cliff Tan,"Crafts,0,
Ikigai English (PB),Keira Miki,"Crafts,0,
स्त्री / Stree By Acharya Prashant,Acharya Prashant,"Crafts,0,
The Art of Seduction: An Indispensible Primer on the Ultimate Form of Power,Robert Greene,"Crafts,0,
"Everyday Ayurveda : Daily Habits That Can Change Your Life. A book on Mental & Spiritual Healing. A guide to maximize health, longevity, & happiness naturally (Non-fiction,0,
"New Earth, A : Create a Better Life",Eckhart Tolle,0,
Zen: The Art of Simple Living,Shunmyo Masuno,"Crafts,0,
"Goodbye, Things: On Minimalist Living",Fumio Sasaki,0,
THE BOOK OF ICHIGO ICHIE,Francesc Miralles,"Crafts,0,
Ayurveda Advantage,Vicram Sharma,"Crafts,0,
Don't Worry: From the million-copy bestselling author of Zen,Shunmyo Masuno,"Crafts,0,
Beauty Unbottled: Timeless Ayurvedic Rituals & Recipes,Kavita Khosa,"Crafts,0,
Elements Of Style,Erin Gates,"Crafts,0,
The Personal Shopper: A laugh-out-loud romantic comedy from bestseller Carmen Reid (The Annie Valentine Series Book 1),Carmen Reid,"Crafts,0,
"Ritual: Daily Practices For Wellness, Be: Daily Practices for Wellness, Beauty & Bliss",0,
Yuktahaar: The Belly And Brain Diet,Munmun Ganeriwal,"Crafts,0,
"The Book of Ichigo Ichie: The Art of Making the Most of Every Moment, the Japanese Way",Francesc Miralles,0,
The Power of Nunchi: The Korean Secret to Happiness and Success,Euny Hong,"Crafts,0,
Essentially Mira: The Extraordinary Journey Behind Forest Essentials,Mira Kulkarni,"Crafts,0,
How to Get Glass Skin: The Industry Secr,Anupriya Goel,"Crafts,0,
THE 12-WEEK FITNESS PROJECT (HINDI),Rujuta Diwekar,"Crafts,0,
"Glow: Indian Foods, Recipes and Rituals for Beauty, Inside and Out**",0,
The Skincare Answer Book: Answers to the: Answers to the Most Frequently Asked Skincare Questions,Jaishree Sharad,"Crafts,0,
"How To Become A High Quality Woman: Know What Guys Think About Women and Relationships, Then Turn Them Around And Use Them To Your Advantage (How To Attract ... Love You, Cherish You And Make Him Stay)",0,
WABI SABI: JAPANESE WISDOM FOR A PERFECTLY IMPERFECT LIFE,Beth Kempton,"Crafts,0,
Forget Me Not: The hottest rom-com of 2023,Julie Soto,"Crafts,0,
Beautifully Organized: A Guide to Function and Style in Your Home,Nikki Boyd,"Crafts,0,
"The Pioppi Diet: The 21-Day Anti-Diabetes Lifestyle Plan as followed by Tom Watson, author of Downsizing",Aseem Malhotra,0,
SPEAK WITH YOUR EYES: Understanding Facial Expressions In Effective Communication,Reshmi Nair Ghosh,"Crafts,0,
Zen: The Art of Simple Living,Shunmyo Masuno,"Crafts,0,
So It Began,Owen Mullen,"Crafts,0,
NAZARIYA JEET KA: Jeevan Mein Adbhut Safalta Kaise Praapt Karein (The Winning Attitude),Jeff Keller,"Crafts,0,
The Little Book of Hygge: The Danish Way to Live Well: The Million Copy Bestseller (Penguin Life),Meik Wiking,"Crafts,0,
The Essential Writings of Dr Edward Bach,Dr Edward Bach,"Crafts,0,
My Hygge Home: How to Make Home Your Happy Place,Meik Wiking,"Crafts,0,
New York: Through a Fashion Eye,Megan Hess,"Crafts,0,
The New Fashion Rules: Inthefrow,Victoria Magrath,"Crafts,0,
Magnolia Parks: Book 1 (Original Cover Collection) (Magnolia Parks Universe),Jessa Hastings,"Crafts,0,
How To Feminize Your Face: Makeup and Hair styling (The Art of Feminization),Martine Song,"Crafts,0,
Anticancer: A New Way of Life,David Servan-Schreiber,"Crafts,0,
How to Get Lucky: 13 techniques for discovering and taking advantage of life’s good breaks,Max Gunther,"Crafts,0,
Skin-Boosting Facial Serums: Natural Oil Blends for Quick and Glowing Skin,Samuel B. McIntyre,"Crafts,0,
"Phoolproof:á Indian Flowers, Their Myths: Indian flowers, their myths,0,
French Country Cottage,Courtney Allison,"Crafts,0,
Getting to 'I Do',Pat Allen,"Crafts,0,
"LIFE LEVERAGE: HOW TO GET MORE DONE IN LESS TIME, OUTSOURCE EVERYTHING & CREATE YOUR IDEAL MOBILE LI",Rob Moore,0,
"The Beauty, Complete Book of: A practical step-by-step guide to skincare, make-up,0,
Design the Home You Love: Practical Styl: Practical Styling Advice to Make the Most of Your Space [An Interior Design Book],Lee Mayer,"Crafts,0,
"Guest Book for visitors and guests to sign at a party, wedding, baby or bridal shower (hardback)",0,
"CHAT ENGLISH: English conversation in 1000 messages for daily life, be fluent in SMS, and text like a native English speaker,0,
A Sweet Floral Life: Romantic Arrangements for Fresh and Sugar Flowers [A Floral D?cor Book]: Romantic Arrangements for Fresh and Sugar Flowers [A Floral Décor Book],Natasja Sadi,"Crafts,0,
The Hidden Hindu,Akshat Gupta,"Crime,0,
The Perfect Murder,Ruskin Bond,"Crime,0,
"THE SILENT PATIENT [Paperback] Michaelides, Alex",Alex Michaelides,0,
The Hidden Hindu Book 2,Akshat Gupta,"Crime,0,
"Best Books Series Set of 3 Hidden Hindu Triology | The Hidden Hindu + The Hidden Hindu 2 + The Hidden Hindu 3 | Saat Chiranjeevi ""सात चिरंजीवी"" Book in Hindi by Akshat Gupta- PB",Akshat Gupta,"Crime,0,
"VERITY [Paperback] Hoover, Colleen",Colleen Hoover,0,
Crime And Punishment,Fyodor Dostoyevsky,"Crime,0,
THE HOUSEMAID,Freida Mcfadden,"Crime,0,
"That Night: Four Friends, Twenty Years,",0,
The Hidden Hindu (Hindi Translation of The Hidden Hindu) Paperback,Akshat Gupta,"Crime,0,
Razor Sharp - A Kutta Kadam Thriller,Ashwin Sanghi,"Crime,0,
400 Days,Chetan Bhagat,"Crime,0,
"The Hidden Hindu Book 3 ""द हिडन हिंदू-3"" - अक्षत गुप्ता 3rd Book of Hidden Hindu Triology (Hindi Version) - Akshat Gupta",Akshat Gupta,"Crime,0,
The Girl In Room 105,Chetan Bhagat,"Crime,0,
INTERFAITH - 2,VIDHYA SOOD,"Crime,0,
The Housemaid's Secret : A totally gripping psychological thriller with a shocking twist,Freida McFadden,"Crime,0,
THE SILENT PATIENTS (WITH FREE BOOKMARKS),Alex Michaelides,"Crime,0,
The Best of Sherlock Holmes (Set of 2 Books),Sir Arthur Conan Doyle,"Crime,0,
Where the Crawdads Sing,Delia Owens,"Crime,0,
The Girl in the Glass Case : Keep Your Girls Safe. Boys Safer.,Devashish Sardana,"Crime,0,
Yellow Face: The instant #1 Sunday Times bestseller and Reese Witherspoon Book Club pick from author R.F. Kuang,Rebecca F Kuang,"Crime,0,
"Girl with Broken Dreams, The",Devashish Sardana,0,
"Set of 3 Books Hidden Hindu Triology Based on Hindu Mythology | The Hidden Hindu 1,2,3 ""द हिडन हिंदू-1,0,
"The Guest List: From the author of The Hunting Party, the No.1 Sunday Times bestseller and prize winning mystery thriller in 2021",Lucy Foley,0,
"Too Late: The darkest thriller of the year, from the global bestseller: A dark and twisty thriller from the author of global phenomenon VERITY",Colleen Hoover,0,
The Mussoorie Murders,Divyaroop Bhatnagar,"Crime,0,
Secret History,Donna Tartt,"Crime,0,
The Perfect Son: A gripping psychological thriller with a breathtaking twist,Freida McFadden,"Crime,0,
Samsara: Enter The Valley Of The Gods,Saksham Garg,"Crime,0,
The Girl in the House: A Psychological Thriller ǀ A chilling supernatural mystery,Harshvardhan Rao,"Crime,0,
SIX OF CROWS,Leigh Bardugo,"Crime,0,
400 Days,Chetan Bhagat,"Crime,0,
The Hidden Hindu 2,Akshat Gupta,"Crime,0,
The Family Upstairs,Lisa Jewell,"Crime,0,
Pogap Pogath Theriyum (Tamil Edition),Rajeshkumar,"Crime,0,
Oru Kodi Roobai Punnagai (Tamil Edition),Rajeshkumar,"Crime,0,
Dark Matter*,Blake Crouch,"Crime,0,
REBECCA,Daphne Du Maurier,"Crime,0,
"Next in Line : The latest book from the Sunday Times bestselling author, the must-read new crime-thriller of 2022 (William Warwick Novels): The ... from the Sunday Times bestselling author.",Jeffrey Archer,0,
Crime and Punishment,Fyodor Dostoevsky,"Crime,0,
Then She Was Gone,Lisa Jewell,"Crime,0,
"Girl on the Train, The (RED)",Paula Hawkins,0,
The Portrait of a Secret: A Novel Inspired by True Events,Tarun Mehrishi,"Crime,0,
TRAITORS GATE : William Warwick Book 6,Jeffrey Archer,"Crime,0,
"Suspects: A thrilling, high stakes drama from the billion copy bestseller",Danielle Steel,0,
The Murder on the Links,Agatha Christie,"Crime,0,
Soorya Thagam (Tamil Edition),Rajeshkumar,"Crime,0,
தீராத மோகம் (Tamil Edition),செவத்த சிங்காரி,"Crime,0,
Sakina's Kiss : Find the heart of literary fiction with the bestselling author of Ghachar Ghochar,Vivek Shanbhag,"Crime,0,
None of This is True: The new addictive psychological thriller from the #1 Sunday Times bestselling author of The Family Upstairs,Lisa Jewell,"Crime,0,
Objective Electrical Technology,VK Mehta,Engineering,0,
A Handbook for Electrical Engineering (6th Edition),MADE EASY EDITORIAL BOARD,Engineering,0,
"SIGNALS AND SYSTEMS, 2ND EDN",Oppenheim/Willsky/Hamid,0,
Design of Analog CMOS Integrated Circuits | 2nd Edition,Behzad Razavi,Engineering,0,
"Computer Organization & Architecture, 11e",Stallings,0,
Elrctrical Machines,V.K Mehta,Engineering,0,
Open Circuits: The Inner Beauty of Electronic Components,Eric Schlaepfer,Engineering,0,
"Data Structures and Algorithms in Python, An Indian Adaptation",Michael T. Goodrich,0,
Principles of Power System (LPSPE),V K Mehta,Engineering,0,
Excel Formulas and Functions: Cool Tips and Tricks With Formulas in Excel,S Ima A Lex,Engineering,0,
Fundamentals of Electric Circuits | 7th Edition,Charles K. Alexander,Engineering,0,
"Verilog HDL, 2e",Samir Palnitkar,0,
Solid State Electronic Devices 7e,Streetman,Engineering,0,
Microelectronic Circuits: Theory And Applications 7E (Ia),Adel S. Sedra,Engineering,0,
"INTRODUCTION TO ELECTRODYNAMICS, 4TH EDITION",David J. Griffiths,0,
"Compilers Principles, Techniques, and Tools,0,
Electronic Principles (SIE) | 7th Edition,Albert Malvino,Engineering,0,
Practical Boiler Operation Engineering and Power Plant,Amiya Ranjan Mallick,Engineering,0,
Electronic Devices and Circuits,J.B. Gupta,Engineering,0,
"Electronic Devices And Circuits, 5E",David A. Bell,0,
Engineering Circuit Analysis|9th Edition,William H. Hayt Jr.,Engineering,0,
Principles of Electronics 12e (LPSPE),V K Mehta,Engineering,0,
"An Introduction to Analog & Digital Communications, 2ed",Michael Moher Simon Haykin,0,
RF Circuit Design,Ludwig,Engineering,0,
"Digital Image Processing, 4e",Rafael C. Gonza Lez,0,
Textbook Of Electrical Technology : Ac And Dc Machines (volume - 2),B L Theraja,Engineering,0,
CMOS Digital Integrated Circuits Analysis & Design,Sung-Mo (Steve) Kang,Engineering,0,
Abc Of Electrical Engineering,Theraja B.L.,Engineering,0,
Electrical and Electronics Engineering Formulas,Dhivya Nandhini,Engineering,0,
Principles of Communication Systems (SIE) | 4th Edition,Herbut Taub,Engineering,0,
Modern Digital And Analog Communication Systems 4E,B.P. Lathi,Engineering,0,
"The 8051 Microcontrollers & Embedded Systems, 2e",MAZIDI,0,
Manufacturing Processes and Automation [Paperback],Dr. R.S. Parmar,Engineering,0,
Tnpsc Assistant Engineer Mechanical Book 2024,M. Preshnave,Engineering,0,
INTRODUCTION TO DIGITAL COMMUNICATION SYSTEMS,Krzysztof Wesolowski,Engineering,0,
"Testing, Commissioning, Operation and Maintenance of Electrical Equipments [Paperback]",0,
Rebooting AI: Building Artificial Intelligence We Can Trust,Gary Marcus,Engineering,0,
"Classical Electrodynamics, An Indian Adaptation",John David Jackson,0,
Field and Wave Electromagnetics 2e,Cheng,Engineering,0,
Optimal Control Theory: An Introduction (Dover Books on Electrical Engineering),Donald E. Kirk,Engineering,0,
"Contemporary Strategic Management Case Studies, 6ed",Robert Grant,0,
BASIC ELECTRONICS: PRINCIPLES AND APPLICATION,Chinmoy Saha,Engineering,0,
Basic Electrical Engineering,T.K. Nagsarkar,Engineering,0,
"Basic Electrical and Electronics Engineering, 2/e",S.K. Bhattacharya,0,
Welding Engineering and Technology [Paperback],Dr. R.S. Parmar,Engineering,0,
PATTERN RECOGNITION AND MACHINE LEARNING,Christopher M. Bishop,Engineering,0,
DATA COMMUNICATIONS AND NETWORKS,Bhushan Trivedi,Engineering,0,
Algorithm Design 1e,Kleinberg,Engineering,0,
An Integrated Course in Electrical Engineering,J. B. Gupta,Engineering,0,
Modern Digital Electronics | 5th Edition,R P Jain (Deceased),Engineering,0,
CUET-PG : MA English Entrance Exam Guide,RPH Editorial Board,Exam Preparation,0,
CUET-PG: MA/M.Sc Economics (Test Paper Code PGQP44) Entrance Exam Guide,RPH Editorial Board,Exam Preparation,0,
Arihant Maharashtra MAH-CET B.Ed Common Entrance Test 2024,Arihant Publication,Exam Preparation,0,
CUET-PG: MA English – Previous Years’ Papers & Practice Papers (Solved),RPH Editorial Board,Exam Preparation,0,
CUET-PG: MA-History/MA-History & Archaeology Entrance Exam Guide,RPH Editorial Board,Exam Preparation,0,
CUET-PG: Part-A (General) Entrance Exam Guide (For All CUET-PG Entrance Exams),RPH Editorial Board,Exam Preparation,0,
CUET-PG: MA - Political Science/Public Administration/Politics & International Relations Entrance Exam Guide,RPH Editorial Board,Exam Preparation,0,
NTA CUET PG B.Ed Guide 2023 Exam,Arihant Expert,Exam Preparation,0,
CUET-PG : MA/M.Sc/M.Sc B.Ed Mathematics Entrance Exam Guide,RPH Editorial Board,Exam Preparation,0,
Examcart Latest Jharkhand B.ed Combined Entrance Guidebook for 2024 Exam,Examcart Experts,Exam Preparation,0,
CUET-PG : M.Com Entrance Exam Guide,RPH Editorial Board,Exam Preparation,0,
CUET-PG: MA/M.Sc GEOGRAPHY Entrance Exam Guide,Ajhar Hussain,Exam Preparation,0,
CUET-PG : B.Ed. (Bachelor of Education) Entrance Exam Guide,RPH Editorial Board,Exam Preparation,0,
Cuet-Pg : B.Ed (Humanities And Social Science) Entrance Exam Guide,RPH Editorial Board,Exam Preparation,0,
CUET-PG: B.Ed Languages Entrance Exam Guide,RPH Editorial Board,Exam Preparation,0,
Maharashtra B.Ed. (CET & ELCT) Entrance Exam Guide,RPH Editorial Board,Exam Preparation,0,
"CUET PG M.A/M.Sc Psychology/Applied Psychology (Test Paper Code-HUQP20) Entrance Exam Previous Year's Papers(English Medium); Second Revised Edition, January,2024",0,
SLET NE REGION EDUCATION PREVIOUS YEAR QUESTION PAPER 2017 TO 2022,ANUKAMPA DEVI,Exam Preparation,0,
CUET-PG: Political Science Entrance Exam Guide,RPH Editorial Board,Exam Preparation,0,
Maharashtra B.Ed. Common Entrance Test (CET) and English Language Content Test (ELCT) Guide,RPH Editorial Board,Exam Preparation,0,
SLET NE REGION PREVIOUS YEAR QUESTION PAPER -I 2017-2022,Anukampa Devi,Exam Preparation,0,
CUET-PG: B.Ed Languages Entrance Exam Guide,RPH Editorial Board,Exam Preparation,0,
PG: ECONOMICS Entrance Exam Guide,RPH Editorial Board,Exam Preparation,0,
CUET-PG: M.Sc Geology/Applied Geology/Earth Sciences Entrance Exam Guide,RPH Editorial Board,Exam Preparation,0,
JMI: MA (English) Entrance Exam Guide,RPH Editorial Board,Exam Preparation,0,
Objective Political Science,Sanjay Kumar,Exam Preparation,0,
NIFT Entrance Exam Guide,LearnX,Exam Preparation,0,
CUET PG M.Sc. Forensic Science (Test Paper Code- SCQP13) Entrance Exam Previous Year's Papers (English Medium),EBS Team,Exam Preparation,0,
UCEED Previous Year Question Paper Book & Online Test Series,AICT Design Academy,Exam Preparation,0,
CUET-PG: M.A./M.Sc. GEOGRAPHY Entrance Exam Guide,RPH Editorial Board,Exam Preparation,0,
"TISS-NET Exam Preparation Book 2024 - 8 Practice Tests, 9 Sectional Tests and 5 Previous Year Papers (1600+ Solved Questions) with Free Access to Online Tests",EduGorilla Prep Experts,0,
Childhood & growing up & 5 COMPULSORY SUBJECT HINDI MEDIUM,LAXMI EXAM NOTES,Exam Preparation,0,
Guide for NIFT Entrance,Fashion360,Exam Preparation,0,
JNU: MA (International Relations and Area Studies) Entrance Exam Guide,RPH Editorial Board,Exam Preparation,0,
MAN SHAKTI VADHVA (ENERGIZED YOUR MIND) GAUR GOPAL DAS,GAUR GOPAL DAS,Exam Preparation,0,
UCEED 2024 : Undergraduate Common Entrance Exam For Design (English Edition) - 10 Full Length Mock Tests (Solved Questions) with Free Access to Online Tests,EduGorilla Prep Experts,Exam Preparation,0,
CUET-PG: B.Ed (SCIENCE) Entrance Exam Guide,RPH Editorial Board,Exam Preparation,0,
Library Science,RPH Editorial Board,Exam Preparation,0,
"NEST 2024 : National Entrance Screening Test (General Aptitude, Physics, Chemistry,0,
Guide for NATA - B.Arch Entrance,Architecture360,Exam Preparation,0,
CUET-PG : B.Ed. Entrance Exam – Previous Years' Papers (Solved),RPH Editorial Board,Exam Preparation,0,
Cracking CEED & UCEED (2023 Edition),Ashok Goel,Exam Preparation,0,
IGNOU B.Ed. Entrance Test: Previous Years Papers (Solved),RPH Editorial Board,Exam Preparation,0,
Cuet Pg MA Philosophy [HUQP16] Question Bank Book with 3000+ Question Answer Chapter Wise,Megha Rajput,Exam Preparation,0,
Icse Gujarati std 9 & 10 Nibandh lekhan and grammar,Nemi publicaation,Exam Preparation,0,
CUET-PG : B.Ed (Test Paper Code PGQP01) Entrance Exam Guide,RPH Editorial Board,Exam Preparation,0,
JNU: MA (History) Entrance Exam Guide,RPH Editorial Board,Exam Preparation,0,
Steps to Architecture: B.Arch - NATA/JEE (Main) Exam Guide,NIMISH MADAN,Exam Preparation,0,
BA Hons. English Entrance Test Guide for JMI & GGSIPU,RPH Editorial Board,Exam Preparation,0,
JNU: MA Geography Entrance Exam Guide,RPH Editorial Board,Exam Preparation,0,
"PW NTA NEET Rankers Test Series - 2024 Based on the New Syllabus by NMC | 10 Full Syllabus + 4 Part Syllabus (Class 11th & 12th) | OMR Sheet, Detailed Solutions, Rank Predictor,0,
"PW Physics Med Easy Notes | Notes, Formulas, Mnemonics,0,
Educart Abhyaas NEET UG Mock Test Papers 2024 Final Booklets - New Full Syllabus & Unitwise (Includes Supplement Revision Book on New Syllabus Additional Topics and OMR Sheets),Seep Pahuja,Exam Preparation,0,
"MTG 36 Years NEET Previous Year Solved Question Papers with NEET PYQ Chapterwise Topicwise Solutions - Physics, Chemistry & Biology For NEET Exam 2024 As Per NMC NEET Rationalised Syllabus | Get Free access of Smart Book",MTG Editorial Board,0,
"NCERT Feel Chemistry || Fill NCERT, Feel NCERT, Fulfill Dreams!",0,
"MTG Objective NCERT at your FINGERTIPS Biology - NCERT Notes with HD Pages, Exam Archive & MCQs | Based on NMC NEET Rationalised Syllabus, NEET Books (Latest & Revised Edition 2024-2025",0,
